line_number,text,emotion_label
17182,ê_ổng mà lỡ rớt cái cưa đó xun_la wow luon á_ổg cầm lắc z đó t chỉ sợ cưa nó trúng ổng,3
7656,khuyên,0
14565,ghép nhạc khác thì t đã k cười như điên rồi,1
23325,thương quá bao_nhiêu là tiền của,2
813,thg này về phường mấy anh chăm_sóc kỹ à,1
4430,e trai gwen à,4
14193,mẹ_con cám_hại tấm phiên_bản việt_nam,1
740,lại đồ ngon quá chứ gì,0
12030,so bọn này thích ôm nhau vậy nhỉ,0
12547,nhìn đểu là nhìn như nào vậy ae để e còn tránh,4
9569,khét đấy,1
10892,công_an hỏi nhìn điểu là nhìn như nào vậy,4
2811,thú_dị cẩn_thận nha bà,4
20819,nổ kinh quá,1
1708,sợ nha,3
9838,có_thể là biệt_xứ luôn,2
112,k dám dừng đèn_đỏ nữa,3
11342,hướng nội hết phần đời còn lại,2
6128,câm tay lzj túi có ko đúc,1
17615,đau_lòng quá,2
13773,ở nhà còn tui ngoan lắm,0
2728,mãi không trẻ,0
10445,chắc mắng thằng nhỏ đi xe_đạp à anh_hùng quá,0
279,sợ luôn,3
26576,nhìn nó cháy giống bộ anime t coi vl,0
23640,anh má coi tới khúc cuối hết hồn,3
1421,chắc lại kèm crush nó đi chơi r,0
27640,bình gas cháy xịt nước dập lửa bằng niềm tin à,0
19630,cháy hết mới dập lửa vì sợ lổ,3
9083,như,0
13671,chây chứn_mơi bảy lỗi em lỗi em,2
2791,phạt thật nặng chứ thế_này loạn mất,1
4689,xem thôi cx sợ r á,3
20670,ui nguy_hiểm quá,3
26925,ở đâu z,4
19768,quên k bật nhỏ volume đoạn cuối làm cả nhà lườm e,2
8964,đức_trọng,3
19645,ga gần nhà không khác gì bom_nổ chậm,2
2516,rồi đợi đèn_đỏ chắc phải quay đầu 360 ° để bảo_vệ an_toàn,3
9499,hướng nội_hết nữa đời sau,2
14006,thích thể_hiện,0
7108,việt_nam,0
27906,sợ vl,3
22876,gặp tiệm ga thì ông nội cứu_hộ cũng ko dám vào,3
7178,tôi đã khóc,2
6177,mỡ treo miệng mèo nó chả_đớp cứ cẩn_nhận để túi quần thì đã lms nhiều bà thích hớ hênh trên xe nữa cơ_k sớm thì muộn,1
24314,chỗ bị cháy này là ở đâu v mấy bạn,4
6186,rồi lại nổ thôi,1
20154,mới nãy luôn m afk,4
9931,chỉ ăn_chơi đua đòi là ko ai bằng,1
8516,ông này chất đấy,0
4907,thất kim_lợi,4
10810,ối ôi nhìn oai_nhề,0
12423,luân,0
11467,sao ko về hỏi mẹ mà hỏi ng lạ,2
25485,kho than qa,2
4490,thi,4
15493,rồi cái cưa văng vậy có trúng chân ổng kg,1
24785,sợ thế,3
6250,ăn phở boà cẩn_thận,3
26959,u là trời 4 h sáng xem clip lạnh cả sống_lưng hu_thương quá,2
18087,chúc_mừng được nhận đồng_phục mới,0
23095,ở đâu_đây bạn,4
21415,đó là nhà bán ga đó mn,4
5805,bắt bằng được những thằng lười làm hăm_ăn để xh được trật_tự an_toàn,1
2800,chỉ sợ nó cho cái gì đấy vào hung khíq,3
24862,có con mẹ nào trog video còn nói sao nó ko cháy mấy nhà bên cạnh_ý nhờ,0
2948,kéo mà bị rỉ_xét thì toang,3
5294,sợ hung_khí dính máu_sida hay bệnh j khổ ngta,3
7017,đường_hầm anh ghi_hình đã chỉnh_sửa mở_rộng cho khách du_lịch thử cảm_giác anh à,4
1896,chắc vừa bị vk chưởi tức quá hay gì,1
643,mới ra tòo xong muốn vào lại hay sao á,0
2593,phải cố mua cái oto a_e ạ,0
1675,chin,0
13047,mấy thằng cỡ này thì thường ko lâu,1
27102,scared i hope everything wil be,3
15508,sao chú k buông cái cưa cho nó rớt luôn may_mà chú hông_xao,1
4596,ê đâu lấm_á,2
18468,chỉ cha_mẹ là người đau_khổ nhất,2
21311,ghê qá nè a,1
11672,dừa,0
25417,sợ vl,3
14825,chắc kg mai_dc rồi,2
8181,hảo hán,0
7301,là yêu vợ dữ chưa,0
15900,sao không mở_miệng trước cắt bên còn lại dức khoác rớt không dặt,1
10758,bố m đây,1
19231,thôi bỏ đi cô ơi mình đâu có đấu lại cái bọn lắm tiền nhiều của,2
9191,trai skibidi sigma ăn_xôi hàng trang_sức bán cá cảnh,4
26800,trước khi quay clip có gọi cho cứu hỏa với điện_lực chưa,3
10409,tuổi này khó dậy lắm,0
144,hi,0
2629,bây coi chưa dính trên lưng luôn,1
10803,quê là quê k,4
7458,haa nên chấm_a này mấy điểm,0
11648,ngầu 1 phut quê 1 đời,0
18105,không thấy bố_mẹ mấy cháu kia khóc gì cả nhỉ cả mấy cháu xuống xe như ngôi_sao,2
8991,mì bơ sữa anh lớn k,0
1498,thứ gì vậy trời nguy_hiểm quá,3
5253,1 động_lực làm ca,0
16866,cầm cái cưa,2
6745,rùi vào được ko bác,4
27614,ở tỉnh nào thế,4
10847,vừa lòng t,0
24170,nhà bị cháy đền ốm,3
17604,chia buồn cg gđ ạ,2
19048,khổ,2
17697,còn người còn làm ra tiền còn tình yêu_thương của gia_đình mất người mất tất_cả,2
11657,hướng nội tới cuối đời,2
25703,đội phòng cháy chữa chậm đâu rồi chết hết r hat,1
14502,cho 1 like vì video quá chất_lượng,0
24470,sợ,3
16648,còn ôm cây là còn sống,0
14581,cũng vì cơm_áo gạo tiền mà nguy_hiểm quá,3
22357,dịch giã ở nhà đề_nghị k tụ_tập nướng gà nướng vịt,1
8009,conut t_cầu trời cho mấy thằng có vk con mà_còn ham của lạ sẽ gặp tụi b3 như_vậy,1
12889,vừa lòng tao lắm,0
21569,em xin chia buồn cùng gia_đình,2
11438,cái đó phải gọi_là nghiệp,2
27726,đợi chữa_cháy tới hết nhà mẹ rồi,2
12871,xl vì đã cười k_hoi ko có gì quê hết,0
10501,sát thương bằng 0 độ nhục 100,1
17708,hóng phần kết,4
179,quá nguy_hiểm luôn,3
19547,thương các em mới cấp 3 mà đã đi tò_rùi thôi đi lâu_xíu không ra lại đi,2
19391,đây ngta 20 tủi được đi tù còn mình 22 tuổi vẫn ở nhà nuôi chó,2
1108,ủa nó quen hay nhà làm lớn_ko dám làm j nó sao vậy các ngươi có phải con_ngươi ko sao mà sợ nó vậy,3
13738,khổ thân đi tìm bố mà xe hỏng,2
21602,quào,0
11772,chịu các bố,1
10657,t cười có_thể là tắt t_h ở lun,4
16176,nguy_hiểm quá nhưng t cười đến nội_thương,3
15433,mn ơi đi ngang cho mình xin 1 folo với,2
13225,nói parky bọn nó lại vào dãy chắc cũng cũng giống 3 thk đó,4
14428,“ bạn đã truyền_tải cảm_xúc qua từng nốt_nhạc thật tuyệt_vời ”,0
25665,sợ thật,3
11554,này ở xóm tui là cho gặp bố luôn,0
23233,bọn cứu_hảo chơi à,1
7427,đừng bao_giờ dùng lời_lẽ dồn_nén thử_thách sự bình_tĩnh của ng khác,1
5695,mấy ae trong nam thấy hn có vụ cướp sướng lắm,0
21942,nam mô_mong mọi chuyện k sao,2
20675,nổ như bom vậy á,3
17325,cưng,2
19130,xử mức án thật là cao để cảnh_báo những thanh_thiếu_niên khác để ko còn ý_định đua xe trái_phép,1
4324,chắc chán đời ui,2
20405,dây_điện cháy luôn,3
17637,mong sao pháp_luật xử thật mạnh_tay,1
8666,xiloi vì đã cười,0
22179,eo ơi,0
7056,xin_lỗi tướng thật khác tướng nói,2
12827,chắc bạn đầu_tiên gặp đc_bố nên xúc_động quá không làm,2
22468,nhìn sợ thế ạ,3
20883,haz chỉ thấy tội vì đống tài_sản bị mất đó,2
21725,còn ngồi ngắm hả,0
3485,t nghĩ liên_quan vấn_đề tình_cảm,4
25793,không chạy đi lấy xô nước mà đổ vào dập đi còn đứng đấy quay,1
20189,xem k sợ bằng mấy ông_bà ngồi đấy cứ ns làm t sợ hơn,3
10854,hướng nội cả phần đời còn lại,0
1758,mốt chắc ra đường đeo 7749 lớp áo áo_phao áo ơ_đồ lun cho chắc,2
4985,tội giết người,2
9805,chéo fl,0
2306,gê quá lỡ nó bị h thì khổ,3
25596,m n đừng nghĩ cứu hỏa ko giám_phun nước vì điện chưa đc_ngắt vẫn còn chập_kia kìa nhìn trên dây_điện tóe lên kia hây,3
22868,bán ga một đời đốt một phút,2
237,sao lại có người như_vậy trời,2
2299,cần thơ nhiều người ngáo lắm lúc mình chạy ngang thấy họ ngồi nhậu mình chỉ nhìn thôi nó kiêu_mi nhìn gì vô đây nè tui vừa giảm tốc_độ xe coi ai quen k thì tụi nó lấy máy cây đồ ra dí tui để chặt,1
20479,mới đầu tháng,4
22656,kinh,4
519,bữa t đi làm về ăn_khuya cũng vậy may vứt xe chạy không sml tại chợ hòa_khánh đà_nẵng báo ca mà có thấy nghe gì đâu 2 thằng mắt đỏ như tắc kè,2
1359,quang,4
4465,rồi xong về mấy anh chỉnh_face id xong mới lên hồ_sơ,2
3674,lòng ng thật khó hiểu và đáng sợ trên đời này thứ t_sợ nhất chính là lòng ng,3
224,cắn thuốc rồi,2
2611,trả thù đời,2
26192,ở đâu vậy b ơi_thương quá ạ nhìn sót ruột quá,0
9344,anh cất cái mắt đê,1
22304,ở sapa á,4
97,trần_gian này kỳ vậy,2
19505,tiền chỉ mua được đồ_ăn trang_sức nhà_cửa và ăn_chơi phè phỡn và ropot chứ ko mua được con ruột mà chính_mẹ đẻ ra,2
7847,đó các chị e bớt bớt đòi_hỏi đi nhé,1
22416,khác sạn kiểu đã ko có khách rồi còn bị hưởng ké,0
23349,ủa ta thường mình nghe nói những cửa_hàng xăng_dầu gas thì phải đặt cách xa khu dân_cư mà,4
7880,ra_đời nể mỗi a,4
9213,“ m thích cười bố_mày không ”,1
22455,toàn thấy xe hú mà ko thấy cứu hỏa vậy,4
7461,iu thương_vk con mà đi ngoại_tềnh ư_kì quá dị,2
4611,giờ ra đường cũng thấy sợ,3
7867,tr tr,4
25773,dịch này mà bị như này khổ kinh,2
18969,không khoan hog,1
5722,nghe các bác bảo bắt đc rồi thì t có một thắc_mắc tại_sao bị cướp đthoai thì bắt nhanh thế mà bị trộm con xe_máy đắt tiền hơn có cam_quay lại đàng_hoàng mà mấy cán_bộ ko bắt nhỉ ko biết b này có phải đưa thêm gì cho cán_bộ trong lúc trình_báo ko t thắc_mắc thôi nhé ko quy_chụp chỉ là t từng mất xe và còn ghim đến giờ về cách hành_xử của cán_bộ,2
13562,thời còn trẻ đúng t chỉ ước gặp thể_loại này,1
24434,đền tiền thiệt_hại các thứ chắc phá_sản,2
5163,giờ ra đường không biết sao mà nói nữa quá nguy_hiểm luôn,3
17444,khi 1 ng mẹ mất con nc_mắt của họ còn nhìu hơn cả biển,2
19811,ở sapa lần trước vừa ở ks mây_hồ bên cạnh,0
20515,sợ chưa,3
7778,nguyễn 85,4
8826,chắc gặp tôi tôi nhìn đẹp lại luôn,0
16107,r,4
25760,nguy_hiểm quá,3
25835,coi nò,4
11100,nửa đời lên núi ta ẩn mình,2
4515,hết nói luôn,1
6350,xin video ngồi trên đồn công_n,4
21165,mong gia_đình an_toàn mong_chóng khỏe mạnh sớm ạ,0
13774,đội cái quần s lên đầu đi,1
26387,mong gd chú mau khỏe,0
19955,tội vãi cả gia_tài,1
14429,ai cười mà không thở nổi giống tui không,0
1982,đức_chí đêm là bất_đắc_dĩi thích ăn cà_rốt ton trên biển,4
18236,không xử_phạt nặng các b thanh_niên thiếu_niên này thì sau sẽ còn nhiều vụ nữa,2
7642,ô_tô tây_ninh,4
26643,chủ tus dân lào_cai phải kh ạ v,4
21895,sợ,3
19637,có đôi nào đang ở khách_sạn kia thì biết rồi đấy,0
25872,l cai,4
18959,phải sử thật mạnh_tay,1
10466,không phải tui phân_biệt vùng_miền mà tui thấy ở ngoài bắc hay thể_hiện làm cha thiên_hạ làm bố làm ông cố nội người ta hông à,0
2080,ᥫ_᭡ xã_hội giờ ghê quá,2
14548,“ giọng hát của bạn như một làn gió mới thật_sự rất đặc_biệt ”,0
24812,nếu đó là nhà của những đứa đâm lén sao lưng bạn,1
2022,vy ghê hk,3
7855,văn bảo ck ngta yêu vợ thế_cơ mà,0
9237,tộc lại giận,1
7138,khi các bạn được đi tham_quan địa_đạo củ_chi thì đó chỉ là 1 phần nhỏ của địa_đạo thôi,4
19769,nghe bảo chú chủ vì cứu con mà xách bì_ga ra ngoài_bỏng nặng tuột cả da_tay mà thấy thương lắm mong mng bình_an thôi,2
26859,cái fpt kế bên là no luôn,1
27954,thảm qa_tội qa,1
19339,đừng nv bạn mạng ng vô_giá đồng_tiền chỉ có_giá nhưng ko so_sánh đc nv đâu cầu_mong cho cô gái kia đến_nơi an_cư cực_lạc,2
10479,thua,2
14180,nguy_hiểm quá,3
7692,duy 20124,4
23290,so,4
3443,ăn cơm nhà không ăn_thích ăn cơm nhà_nước,1
19679,dịch_bệnh đã nghèo rồi mà_còn cháy nữa cạp đất mà ăn thôi,0
5177,hời ơi sợ z_lỡ kéo đó bị xi đa_r seo tr,3
28562,sơ quá,2
16235,em quay_vòng trong mơ_hồ,2
22175,nổ như pháo vậy em v,0
27398,tới viện_bỏng quốc_gia thì nói thật ng hình_dạng nào cũng có tuôi nào cũng thấy đau_lòng lắm nhưng vân_may là mấy bé chạy ra được,2
162,trời_đất ơi,2
15318,nước lèo,4
28207,xót giùm,2
26148,cháy nhà bán gas,1
339,rep mai nhặt đc 500 k,0
17698,phạt nặng vào ạ,2
19779,ơi sapa nơi gặp_gỡ đất_trời,0
19114,gia_đình nạn_nhân không khóc à mấy ông_bà,1
15606,“ giọng hát của bạn khiến tôi quên hết mọi lo_toan ”,0
6483,mình đi rồi đúng là bái_phục ông_cha ta đi sẽ thấy khó thở và sợ địa_đạo nhỏ tối,3
23985,vụ này có cả bác mình này bác mik bị_thương nặng lắm,2
22939,khổ lây sang cả mấy nhà bên cạnh,2
25929,cháy sang nhà ngta rồi,1
17092,m cừi m xún dia nguk,1
2106,vậy đó,4
19319,tôi mà cô chắc sống không nỗi ý cái cảm_giác mới gặp ngày hôm_qua_nhiên cái hôm sau họ không còn nữa mà_còn ra đi không nói lời nào cảm_giác họ vẫn còn đó giống như họ chỉ đi làm xa_máy hôm lại về thoi nhưng thật_sự không tin trước_mắt mình họ đã mất thật rồi,2
15655,tui không cô_đơn khi xem đi xem_lại video này chứ,2
28314,ui sợ thế ui ui,3
19522,nhốt hết vào,1
8087,thương vk đâu ra mối tình_tay ba chen vào,2
6698,hình_thể mr_tiến ko_thể chui vào trong đc có vào cũng rất khó xoay_sở tui cũng như bạn,0
26162,thoát người nhưng cơ_ngơi cả đời_tội thật đấy,2
4291,chắc có chơi quá,4
26218,fpt quả hú_hồn,3
7843,cũng bất_công thật cho những đứa trẻ đc_sinh ra trong gia_đình như gđ_a ck đan ông ngoại_tình cũng như ghiền me tóe kh_chích thì ghiền muốn bỏ mà bỏ kh dc,2
11052,bà kìa phải khum,0
12174,thích nhìn bố_mày không dạ có ạ bố em rất thích nhìn ak,0
15649,đôi_khi chỉ cần một video để thay_đổi cả suy_nghĩ,4
14408,nguy_hiểm quá à,3
9371,sao tụi nó thích hỏi_thăm bố quá,1
26220,namoadi da phật,2
11599,hướng nội_nửa đời sau,4
19750,và đó là căn nhà sáng nhất đêm nay,0
4549,mong là cây kéo ko dính bệnh gì bây_giờ ra đường lo quá,3
26505,còn người còn của thôi,2
233,chạy đâu cho thoát,1
23977,gần nhà em có căn cháy lan gần 11 căn lận,3
9620,núi nó thế đấy,2
13060,hân ngầu,0
2564,dùng kéo hả mn k biết ảnh có bị gì k,3
25207,cháy khách_sạn à,4
12773,gia_tiên nhà th kia nó không nhìn tao nhìn,1
19789,fpt kiểu,4
13998,mấy loại này phải gặp mình,1
27660,ngày tận thế còn hơn đấy đó,1
24941,toang,4
18268,haiz thế_hệ giờ nhiều đứa nó quá,2
24845,mik nghe nói khi cháy xong bắt_đầu có ma,3
13619,ý tao chưa hài_lòng,2
26979,đã covid đường k có người mà xe cứu hỏa mãi k thấy đâu,2
3825,fl,4
3542,hình_ảnh chỉ có ở mn,4
28426,phạm vcl_nể mấy bố bảo phun đi dùng nước dập được ga ạ chưa kể còn dây_điện nx các bố_mẹ học lớp mấy rồi,0
16003,nguy_hiểm thật,3
7591,nào ck tao làm_vậy với bồ nó là lúc tao thảnh_thơi ngủ ngon đó,0
24788,sợ quá à,3
20326,114 làm_gì tại_sao ko vô,1
19244,pháp_luật xử_lý nghiêm_minh là để cảnh tỉnh giới trẻ,4
16376,chú ổn chứ sợ cái cưa chúng người chú quá,3
11314,nào không cười ban,2
681,xã_hội giờ sợ quá,3
22205,sợ vc,3
14917,ngọc kim_ngân,4
5908,đang cầm để trang_trí bản_thân cũng ko tha,1
500,chân,4
20851,tội 2 cái khách_sạn kế bên ghê,2
1664,giờ vượt đèn_đỏ nguy_hiểm đợi đèn_đỏ cũng nguy_hiểm,3
17421,ủa mà bà này mẹ nạn_nhân hả,4
1269,nhìn mà tức,1
10834,bún bò ối,4
5570,cố_ý gây thương nhớ rồi đi xa 7 năm tự_do ko muốn muốn ăn cơm cục chấm cơm rời,2
27201,bán ga lên cho ở xa khu vưc đông dân_cư,4
24552,đừng vô_nick tui khuyên thật đó chủ tus ghim cmt này,4
17096,t rep m xui,1
14697,thị thúy,4
18687,khởi_kiện không hòa giải,1
10621,đổi quần_mau cho t,1
17792,thương ghe_tội quá,2
1134,đức huy,4
19152,luật đời là nợ máu phải trả máu nhưng luật_pháp nhà_nước vn vẫn ở đấy nhưng người thi_hành luật_pháp nó không thế nhét tiền cho họ là khác thôi,1
